place_id,category,subcategory,segment,keyword,name,address,route_day,phone,hours
1748453838,한식,제육,5. 한식 (일반 정식),송파구 제육 배달 맛집,한티옥,서울 송파구 위례성대로 114 1층,1,0507-1469-8389,영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기
1279049379,한식,제육,5. 한식 (일반 정식),강동구 제육 배달 맛집,본 화덕구이,"서울 강동구 고덕비즈밸리로 26 강동U1센터 B동 1층 115, 116호",8,0507-1461-0727,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1368389319,한식,제육,5. 한식 (일반 정식),강동구 제육 배달 맛집,쌈밥촌,서울 강동구 양재대로89가길 30 키키빌딩 2층,8,02-487-0888,영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기
1946145720,한식,제육,5. 한식 (일반 정식),강동구 제육 배달 맛집,달청 성내본점한식,서울 강동구 성안로3길 128 2층,8,0507-1336-6686,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1484318886,한식,제육,5. 한식 (일반 정식),강동구 제육 배달 맛집,해송쌈밥쌈밥,서울 강동구 천호대로175길 14 1층 101호,8,02-477-4479,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
18647281,한식,제육,5. 한식 (일반 정식),강동구 제육 배달 맛집,고덕밥집한식,서울 강동구 고덕로 266 114호,8,02-481-7373,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1889336203,한식,제육,5. 한식 (일반 정식),강동구 제육 배달 맛집,반주락 암사본점,서울 강동구 상암로 14 1층 103호,8,02-427-0779,영업 중 23:00에 영업 종료 23시 0분에 영업 종료 펼쳐보기
1837941291,한식,제육,5. 한식 (일반 정식),영등포구 제육 배달 맛집,장보리 영등포점,"서울 영등포구 문래북로 53 1층, 2층",4,02-2631-9022,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1638174279,한식,제육,5. 한식 (일반 정식),영등포구 제육 배달 맛집,제로밥상 영등포점,서울 영등포구 국회대로54길 10 13동 113호 제로밥상 영등포점,4,,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1004568440,한식,제육,5. 한식 (일반 정식),영등포구 제육 배달 맛집,"너도나도식당 영등포구청점백반,가정식",서울 영등포구 당산로 153-1 1층,4,0507-1459-6556,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
11567013,한식,제육,5. 한식 (일반 정식),영등포구 제육 배달 맛집,옛촌민속집한정식,서울 영등포구 여의대방로39길 2,4,02-832-9957,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
13153748,한식,제육,5. 한식 (일반 정식),영등포구 제육 배달 맛집,술선생잭 영등포본점,서울 영등포구 영등포로 238 2층,4,0507-1329-3261,영업 중 다음 날 02:00에 라스트오더 다음 날 2시 0분에 라스트오더 펼쳐보기
1139122230,한식,제육,5. 한식 (일반 정식),영등포구 제육 배달 맛집,"팔팔찌개 영등포점찌개,전골",서울 영등포구 선유동1로2길 8-1 1층,4,0507-1410-0610,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1438058089,한식,제육,5. 한식 (일반 정식),마포구 제육 배달 맛집,찌개의정석 마포성산동점,서울 마포구 월드컵북로23길 9,3,0507-1447-5840,영업 종료 10:40에 영업 시작 10시 40분에 영업 시작 펼쳐보기
37162689,한식,제육,5. 한식 (일반 정식),마포구 제육 배달 맛집,들풀한상한식,서울 마포구 동교로 156-5,3,02-325-7224,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1352674026,한식,제육,7. 한식 (일반 찌개・탕 전문점),마포구 제육 배달 맛집,집밥김치찌개 본점,서울 마포구 와우산로13길 25 1층 집밥김치찌개,3,02-332-2866,영업 종료 09:30에 영업 시작 9시 30분에 영업 시작 펼쳐보기
1455299110,한식,제육,6. 한식 (해물 정식・회 전문점),마포구 제육 배달 맛집,이수쭈꾸미 홍대점,서울 마포구 와우산로21길 36-6 1층,3,0507-1354-9594,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
36665426,한식,제육,5. 한식 (일반 정식),마포구 제육 배달 맛집,락희옥 마포본점,서울 마포구 백범로 170 공덕더샵아파트 101동 1층 1호,3,0507-1444-9797,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1064736730,한식,제육,5. 한식 (일반 정식),마포구 제육 배달 맛집,양화주택 홍대,서울 마포구 양화로8길 32-5 1층,3,0507-1386-7141,영업 종료 내일 휴무 내일 휴무 펼쳐보기
1921716400,한식,제육,5. 한식 (일반 정식),강서구 제육 배달 맛집,해탄 발산마곡 본점,서울 강서구 마곡중앙6로 85 2층 201호 해탄 발산마곡 본점,2,0507-1329-7040,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1500916502,한식,제육,5. 한식 (일반 정식),강서구 제육 배달 맛집,다채우렁돌솥쌈밥한식,서울 강서구 화곡로20길 12 1층 다채,2,02-2608-0008,오늘 휴무 매달 2번째 일요일 휴무 매달 2번째 일요일 휴무 펼쳐보기
2097721794,한식,제육,7. 한식 (일반 찌개・탕 전문점),강서구 제육 배달 맛집,구대장국밥 본점,"서울 강서구 마곡중앙로 161-8 두산더랜드파크 C동 1층 107,108호",2,02-3661-9882,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
2048577755,한식,제육,5. 한식 (일반 정식),강서구 제육 배달 맛집,곤드레밥상,서울 강서구 공항대로 213 1층 105호,2,0507-1442-5662,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1724205754,한식,제육,5. 한식 (일반 정식),강서구 제육 배달 맛집,웰빙밥상,서울 강서구 화곡로43길 8 1층,2,0507-1360-6360,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1816183194,한식,제육,5. 한식 (일반 정식),양천구 제육 배달 맛집,시우네2.5닭갈비 목동점한식,서울 양천구 은행정로4길 20,2,02-2062-4044,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1015407638,한식,제육,5. 한식 (일반 정식),양천구 제육 배달 맛집,소소연,서울 양천구 목동중앙로 43 글로리파크 1층 102호 소소연,2,,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1971047556,한식,제육,5. 한식 (일반 정식),양천구 제육 배달 맛집,오봉집 오목교점,"서울 양천구 오목로 337-10 201호,202호",2,0507-1437-8334,영업 종료 내일 휴무 내일 휴무 펼쳐보기
1665997398,한식,제육,6. 한식 (해물 정식・회 전문점),양천구 제육 배달 맛집,순백회관 목동본점,"서울 양천구 오목로 337-20 1층, 2층",2,02-2646-4885,24시간 영업 펼쳐보기
1515832558,한식,제육,5. 한식 (일반 정식),양천구 제육 배달 맛집,남춘네숯불닭갈비 염창직영점,서울 양천구 목동중앙북로 100 1층 남춘네숯불닭갈비 염창직영점,2,0507-1312-2668,곧 영업 종료 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
2087783356,한식,제육,5. 한식 (일반 정식),양천구 제육 배달 맛집,행복한우동가게 신정네거리역점분식,서울 양천구 중앙로 257 1층,2,02-2601-9980,영업 중 다음 날 02:00에 라스트오더 다음 날 2시 0분에 라스트오더 펼쳐보기
11722122,한식,제육,5. 한식 (일반 정식),종로구 제육 배달 맛집,평안도만두집한식,서울 종로구 새문안로3길 30 지하104호 평안도만두집,5,02-723-6592,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1044037751,한식,제육,5. 한식 (일반 정식),종로구 제육 배달 맛집,고봉당 혜화대학로본점,서울 종로구 대명1길 8 1층 고봉당 혜화대학로점,5,0507-1396-7864,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1883490486,한식,제육,5. 한식 (일반 정식),종로구 제육 배달 맛집,서울88맥주 본점,서울 종로구 율곡로8길 102 1층 서울88맥주,5,02-744-4440,곧 영업 종료 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
1553128783,한식,제육,5. 한식 (일반 정식),종로구 제육 배달 맛집,육결 종로본점,서울 종로구 삼일대로15길 22 지상1층~지상2층,5,0507-1385-0682,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1407678373,한식,제육,5. 한식 (일반 정식),종로구 제육 배달 맛집,꿀밥상한정식,서울 종로구 삼청로 101 1층,5,0507-1417-9801,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1871661713,한식,제육,5. 한식 (일반 정식),종로구 제육 배달 맛집,신사동인동 안녕인사동점,"서울 종로구 인사동길 49 인싸골 4층 407, 408호",5,0507-1353-1240,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
16079860,한식,제육,6. 한식 (해물 정식・회 전문점),중구 제육 배달 맛집,동소예생선구이,,5,042-253-0606,곧 영업 종료 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
1543732192,한식,제육,5. 한식 (일반 정식),중구 제육 배달 맛집,골목집,,5,,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
2047467333,한식,제육,7. 한식 (일반 찌개・탕 전문점),중구 제육 배달 맛집,국밥한그릇 그리고 냉면,,5,0507-1493-0029,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
38737220,한식,제육,5. 한식 (일반 정식),중구 제육 배달 맛집,한신포차 대전 대흥점포장마차,,5,042-223-1232,영업 중 다음 날 03:00에 영업 종료 다음 날 3시 0분에 영업 종료 펼쳐보기
1806242066,한식,제육,5. 한식 (일반 정식),중구 제육 배달 맛집,강다짐 삼각김밥 대전태평점,,5,042-385-3040,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1643126568,한식,제육,5. 한식 (일반 정식),중구 제육 배달 맛집,한솥도시락 대전목동점,,5,042-222-6661,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
2026560992,한식,제육,5. 한식 (일반 정식),용산구 제육 배달 맛집,고봉당 용산점,서울 용산구 한강대로54길 3 1층,5,0507-1490-9327,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1093699925,한식,제육,5. 한식 (일반 정식),용산구 제육 배달 맛집,부국정,서울 용산구 한강대로62가길 8-2 1층,5,0507-1316-6036,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
36061778,한식,제육,5. 한식 (일반 정식),용산구 제육 배달 맛집,솜씨 이촌,서울 용산구 이촌로65가길 78 2층,5,02-793-3888,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1771590874,한식,제육,5. 한식 (일반 정식),용산구 제육 배달 맛집,정현이네 용산본점,서울 용산구 새창로 115 1층,5,0507-1340-1112,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
19559761,한식,제육,5. 한식 (일반 정식),용산구 제육 배달 맛집,호박식당 한남오거리점,서울 용산구 한남대로21길 18,5,0507-1351-7941,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1659858275,한식,제육,5. 한식 (일반 정식),용산구 제육 배달 맛집,강원도칼국수곤드레밥,서울 용산구 원효로 231 1층,5,02-6053-3707,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1225054503,한식,제육,5. 한식 (일반 정식),성동구 제육 배달 맛집,콩빠두한식,서울 성동구 한림말1길 8 1층,6,0507-1423-1597,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2066711650,한식,제육,5. 한식 (일반 정식),성동구 제육 배달 맛집,에피코어,서울 성동구 뚝섬로3길 22 1층,6,0507-1415-0410,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1704335002,한식,제육,5. 한식 (일반 정식),성동구 제육 배달 맛집,성수호미담,서울 성동구 상원2길 3 지하1층,6,0507-1377-7690,곧 영업 종료 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
2069988136,한식,제육,5. 한식 (일반 정식),성동구 제육 배달 맛집,채육식당 성수점,서울 성동구 아차산로15길 52 삼환디지털벤처타워 1층,6,0507-1427-9310,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1696863258,한식,제육,5. 한식 (일반 정식),성동구 제육 배달 맛집,마마리마켓한식,서울 성동구 연무장18길 16 1층 마마리마켓,6,0507-1383-2163,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1781472192,한식,제육,5. 한식 (일반 정식),성동구 제육 배달 맛집,고품격대패 왕십리본점,서울 성동구 왕십리로 293 1층,6,0507-1365-7770,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
38549392,한식,제육,5. 한식 (일반 정식),노원구 제육 배달 맛집,예향정 노원점,서울 노원구 동일로217가길 31 2층,7,0507-1436-9998,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1096510556,한식,제육,5. 한식 (일반 정식),노원구 제육 배달 맛집,한티옥 롯데백화점 노원점한식,서울 노원구 동일로 1414 9층,7,02-950-2938,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
2000895086,한식,제육,5. 한식 (일반 정식),노원구 제육 배달 맛집,제제집 노원점한식,서울 노원구 상계로 55 지상 1층 101호,7,0507-1332-6426,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1265061817,한식,제육,5. 한식 (일반 정식),노원구 제육 배달 맛집,오공김밥 마들점,서울 노원구 동일로 1538 1층 103호,7,0507-1468-5059,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
1059597083,한식,제육,5. 한식 (일반 정식),노원구 제육 배달 맛집,오빠네제육 노원본점,,7,,
1974078724,한식,제육,5. 한식 (일반 정식),노원구 제육 배달 맛집,봄이보리밥 노원점,,7,,
1274923903,한식,제육,7. 한식 (일반 찌개・탕 전문점),강북구 제육 배달 맛집,고기반햄반김치찌개&김치찜 수유본점,서울 강북구 덕릉로 93-9 1층,7,0507-1397-1602,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
1969076996,한식,제육,5. 한식 (일반 정식),강북구 제육 배달 맛집,한옥쌈밥쌈밥,서울 강북구 도봉로10다길 9 1층,7,0507-1457-3237,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1061808333,한식,제육,5. 한식 (일반 정식),강북구 제육 배달 맛집,육개천왕 수유본점한식,서울 강북구 수유로 31 1층,7,0507-1405-6363,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1088438597,한식,제육,5. 한식 (일반 정식),강북구 제육 배달 맛집,미자네순두부한식,서울 강북구 도봉로 146 1층 입구좌측,7,0507-1326-1153,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1269650995,한식,제육,5. 한식 (일반 정식),강북구 제육 배달 맛집,라떼는 집밥한식,서울 강북구 도봉로76길 70 1층,7,02-980-1052,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기 휴무일 05/24 부처님 오신 날 안내
35734676,한식,제육,5. 한식 (일반 정식),성북구 제육 배달 맛집,"제제집 성신여대본점백반,가정식",서울 성북구 동소문로20다길 30-9 1층 제제집,7,02-927-2007,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1402924841,한식,제육,5. 한식 (일반 정식),성북구 제육 배달 맛집,장보리 월곡본점,,7,,
1047607404,한식,제육,5. 한식 (일반 정식),성북구 제육 배달 맛집,정성채 미아사거리점,,7,,
1749690177,한식,제육,5. 한식 (일반 정식),성북구 제육 배달 맛집,해탄 미아사거리점,,7,,
1541937450,한식,제육,5. 한식 (일반 정식),성북구 제육 배달 맛집,만복식당한식,,7,,
1872485948,한식,제육,5. 한식 (일반 정식),성북구 제육 배달 맛집,도꼬정한식,서울 성북구 삼양로 86-1,7,02-983-3335,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1452887319,한식,제육,5. 한식 (일반 정식),광진구 제육 배달 맛집,미가담보리밥,,6,,
2063730154,한식,제육,5. 한식 (일반 정식),광진구 제육 배달 맛집,뇌산마을 건대직영점,,6,,
2082336199,한식,제육,5. 한식 (일반 정식),광진구 제육 배달 맛집,채육식당 군자점,서울 광진구 천호대로 512 1층,6,0507-1347-8733,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1734310726,한식,제육,7. 한식 (일반 찌개・탕 전문점),광진구 제육 배달 맛집,"고기반햄반김치찌개&김치찜 아차산본점찌개,전골",,6,,
2060274647,한식,제육,8. 한식 (해물 찌개・탕 전문점),광진구 제육 배달 맛집,장군찌개집&생선구이,,6,,
1239293576,한식,제육,5. 한식 (일반 정식),광진구 제육 배달 맛집,전봇대포장마차,서울 광진구 능동로36길 29 103호,6,02-453-2547,영업 중 다음 날 02:00에 라스트오더 다음 날 2시 0분에 라스트오더 펼쳐보기
1568855068,한식,제육,5. 한식 (일반 정식),동대문구 제육 배달 맛집,제제집 경희대점한식,서울 동대문구 경희대로 19 지하,6,0507-1359-3787,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1580911013,한식,제육,5. 한식 (일반 정식),동대문구 제육 배달 맛집,각식당,서울 동대문구 장한로6길 32 1층,6,,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
2004657669,한식,제육,5. 한식 (일반 정식),동대문구 제육 배달 맛집,청량집,서울 동대문구 약령시로17길 73-2 1층,6,0507-1320-3502,영업 중 다음 날 01:20에 라스트오더 다음 날 1시 20분에 라스트오더 펼쳐보기
1272428755,한식,제육,5. 한식 (일반 정식),동대문구 제육 배달 맛집,사나이뚝배기 경희대점한식,서울 동대문구 경희대로4길 5 1층 사나이뚝배기 경희대점,6,0507-1469-2407,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1042837221,한식,제육,5. 한식 (일반 정식),동대문구 제육 배달 맛집,담쟁이김밥김밥,서울 동대문구 천호대로83길 24 1층,6,0507-1326-2352,영업 종료 내일 휴무 내일 휴무 펼쳐보기 휴무일 05/31 안내
32179478,한식,제육,5. 한식 (일반 정식),은평구 제육 배달 맛집,"북한산숯불닭갈비&돼지갈비육류,고기요리",서울 은평구 북한산로 281-3 북한산숯불닭갈비&돼지갈비,3,02-381-0399,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1055319852,한식,제육,5. 한식 (일반 정식),은평구 제육 배달 맛집,연신내도담,서울 은평구 갈현로 262 1층,3,0507-1414-7873,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1676623263,한식,제육,6. 한식 (해물 정식・회 전문점),은평구 제육 배달 맛집,알콜회관,서울 은평구 응암로11길 13 알콜회관,3,0507-1418-4986,영업 중 다음 날 04:00에 영업 종료 다음 날 4시 0분에 영업 종료 펼쳐보기
1847307415,한식,제육,5. 한식 (일반 정식),은평구 제육 배달 맛집,맛자랑식당한식,서울 은평구 통일로 931,3,02-357-1769,영업 종료 05:30에 영업 시작 5시 30분에 영업 시작 펼쳐보기
1549085282,한식,제육,5. 한식 (일반 정식),은평구 제육 배달 맛집,어가촌한식,서울 은평구 응암로 283 1층,3,0507-1362-0680,영업 종료 내일 휴무 내일 휴무 펼쳐보기
1466590285,한식,제육,5. 한식 (일반 정식),서대문구 제육 배달 맛집,제제집 신촌점한식,서울 서대문구 연세로9길 34-1 1층,3,0507-1434-7731,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
2047540576,한식,제육,5. 한식 (일반 정식),서대문구 제육 배달 맛집,오신다떡볶이떡볶이,서울 서대문구 연세로11길 8 지층,3,02-5831-5818,"오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기 휴무일 05/24 부처님 오신 날, 05/25 대체공휴일(부처님오신날) 안내"
1491059869,한식,제육,5. 한식 (일반 정식),서대문구 제육 배달 맛집,해탄 신촌점,서울 서대문구 연세로4길 30 지상1층,3,0507-1484-5952,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1662071630,한식,제육,5. 한식 (일반 정식),서대문구 제육 배달 맛집,청담동포장마차 신촌본점,서울 서대문구 연세로4길 25 1층 청담동포장마차,3,0507-1307-4377,영업 중 다음 날 01:00에 라스트오더 다음 날 1시 0분에 라스트오더 펼쳐보기
1872621752,한식,제육,5. 한식 (일반 정식),서대문구 제육 배달 맛집,밥은먹었어한식,서울 서대문구 연세로11길 24 1층,3,0507-1352-5891,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
1104637533,한식,백반,5. 한식 (일반 정식),강남구 백반 배달 맛집,온밥,서울 강남구 테헤란로84길 26 2층,1,0507-1391-6463,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1078358576,한식,백반,5. 한식 (일반 정식),강남구 백반 배달 맛집,1992 덮밥&짜글이 강남본점,서울 강남구 강남대로84길 6 1층 1992덮밥&짜글이,1,0507-1369-1465,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1450154270,한식,백반,7. 한식 (일반 찌개・탕 전문점),강남구 백반 배달 맛집,원조감자탕 일미집 역삼점감자탕,서울 강남구 논현로 409 1층,1,02-556-5501,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1382004181,한식,백반,5. 한식 (일반 정식),강남구 백반 배달 맛집,코시 매봉역본점,서울 강남구 논현로38길 32-7 1층,1,0507-1316-3723,영업 종료 11:10에 영업 시작 11시 10분에 영업 시작 펼쳐보기
1918148960,한식,백반,5. 한식 (일반 정식),강남구 백반 배달 맛집,중화백반 강남구청점,서울 강남구 언주로134길 6 1층,1,0507-1410-4845,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1957077392,한식,백반,5. 한식 (일반 정식),강남구 백반 배달 맛집,역삼농원,서울 강남구 논현로 333 1층 역삼농원,1,0507-1316-2095,영업 중 다음 날 00:00에 라스트오더 다음 날 0시 0분에 라스트오더 펼쳐보기
1568344467,한식,백반,5. 한식 (일반 정식),서초구 백반 배달 맛집,리두부로두부요리,서울 서초구 원터길 22 리두부로,1,02-578-1701,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
36643505,한식,백반,5. 한식 (일반 정식),서초구 백반 배달 맛집,봄불고기,서울 서초구 서초중앙로24길 27 G5센트럴프라자 B105,1,02-592-6020,영업 종료 10:50에 영업 시작 10시 50분에 영업 시작 펼쳐보기
1603953917,한식,백반,5. 한식 (일반 정식),서초구 백반 배달 맛집,"밥보백반,가정식",서울 서초구 방배로15길 13 1층,1,0507-1492-0688,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기 휴무일 05/24 부처님 오신 날 안내
2011548149,한식,백반,5. 한식 (일반 정식),서초구 백반 배달 맛집,1992 덮밥&짜글이 신논현점,서울 서초구 서초대로77길 55 107호,1,0507-1463-1410,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1617515432,한식,백반,5. 한식 (일반 정식),서초구 백반 배달 맛집,중화백반 교대점중식당,서울 서초구 서초중앙로20길 18 1층,1,,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2025053158,한식,백반,5. 한식 (일반 정식),서초구 백반 배달 맛집,"강남백반집백반,가정식",서울 서초구 서초대로77길 13 지하1층,1,,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1297592432,한식,백반,5. 한식 (일반 정식),송파구 백반 배달 맛집,참터식당,서울 송파구 오금로38가길 9-1 1층 참터식당,1,0507-1306-7822,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
37447012,한식,백반,5. 한식 (일반 정식),송파구 백반 배달 맛집,장인미역 잠실본점,서울 송파구 삼전로 89 영빌딩 1층 장인미역 본점,1,02-425-7266,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
38563423,한식,백반,5. 한식 (일반 정식),송파구 백반 배달 맛집,일도불백,서울 송파구 마천로45길 30,1,0507-1445-5111,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
997244536,한식,백반,5. 한식 (일반 정식),송파구 백반 배달 맛집,한우물닭발,서울 송파구 오금로59길 10 한우물,1,02-449-2301,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1387743290,한식,백반,5. 한식 (일반 정식),송파구 백반 배달 맛집,"할머니 보쌈 족발백반,가정식",서울 송파구 중대로10길 5-14 1층,1,0507-1383-3165,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1139291808,한식,백반,5. 한식 (일반 정식),송파구 백반 배달 맛집,"완도멱집백반,가정식",서울 송파구 올림픽로 145 지하1층 A9호 완도멱집,1,070-7874-0926,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1662834384,한식,백반,5. 한식 (일반 정식),강동구 백반 배달 맛집,"레이스한식백반,가정식",서울 강동구 천중로40길 46 103호 레이스한식,8,0507-1372-7193,영업 종료 내일 휴무 내일 휴무 펼쳐보기
38309857,한식,백반,5. 한식 (일반 정식),강동구 백반 배달 맛집,풍촌코다리네 본점,서울 강동구 올림픽로 763 대명빌딩 1층 풍촌코다리네 본점,8,02-442-9279,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1068149005,한식,백반,5. 한식 (일반 정식),강동구 백반 배달 맛집,"보돌미역 강동ECT점백반,가정식",서울 강동구 천호대로 1077 이스트센트럴타워 B1층 105호,8,02-6377-8332,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기 휴무일 05/24 부처님 오신 날 안내
453186864,한식,백반,5. 한식 (일반 정식),강동구 백반 배달 맛집,순남시래기 길동역점,서울 강동구 양재대로112길 9,8,02-474-6989,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1797025152,한식,백반,5. 한식 (일반 정식),강동구 백반 배달 맛집,정성이가득한집밥 천호점,서울 강동구 구천면로12길 5 1층,8,0507-1469-0419,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1360405228,한식,백반,5. 한식 (일반 정식),강동구 백반 배달 맛집,가야밥상,서울 강동구 올림픽로100길 31 1층(암사동),8,02-427-0885,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1172825681,한식,백반,7. 한식 (일반 찌개・탕 전문점),영등포구 백반 배달 맛집,원조감자탕일미집 여의도점한식,서울 영등포구 국제금융로8길 25 B107,4,0507-1394-4323,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1550436688,한식,백반,6. 한식 (해물 정식・회 전문점),영등포구 백반 배달 맛집,화덕으로간고등어반상 문래점생선구이,서울 영등포구 선유로9길 10 1층 119호,4,02-2068-7779,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1242704833,한식,백반,5. 한식 (일반 정식),영등포구 백반 배달 맛집,태태식당한식,서울 영등포구 당산로41길 11 1층 113호,4,0507-1394-8302,오늘 휴무 매주 일요일 휴무 매주 일요일 휴무 펼쳐보기
1481633691,한식,백반,7. 한식 (일반 찌개・탕 전문점),영등포구 백반 배달 맛집,원조감자탕 일미집 영등포직영점,서울 영등포구 영중로 43 1층,4,0507-1325-4544,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
36342218,한식,백반,5. 한식 (일반 정식),마포구 백반 배달 맛집,문숙이미나리식당 홍대본점,서울 마포구 잔다리로6길 34-5 1층,3,0507-1416-2827,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
