place_id,route_id,tier,segment,name,address,phone,subcategory,keyword
271866542,Route 7 (종로구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),교토스시,서울 종로구 동숭길 43 1층,0507-1412-6161,덮밥,대학로 덮밥
1803926134,Route 7 (종로구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카산도 혜화대학로점,서울 종로구 동숭길 55 1층 카산도 대학로점,0507-1399-7674,돈카츠,종로구 돈카츠 배달 맛집
1636084766,Route 7 (종로구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),합천돼지국밥국밥,서울 종로구 삼일대로 418-3,02-742-4142,국밥,종로 국밥
1118442855,Route 7 (종로구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"기꾸스시초밥,롤",서울 종로구 성균관로 2,02-762-5200,스시,대학로 스시
1438050869,Route 7 (종로구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),집시포차 혜화점포장마차,서울 종로구 성균관로 21 2층,0507-1336-0149,김치찌개,대학로 김치찌개
1998666930,Route 7 (종로구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),다발김치찌개 대학로점,서울 종로구 성균관로 8 2층,507-1339-0190,찌개,종로구 찌개 배달 맛집
1010064951,Route 7 (종로구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),준호네부대찌개 성대점,서울 종로구 성균관로5길 9 준호네부대찌개,02-743-9997,찌개,종로구 찌개 배달 맛집
2003404700,Route 7 (종로구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),코끼리초밥 광화문점,서울 종로구 세종대로 178 지하1층 B109-5호,0507-1307-0890,초밥,종로구 초밥 배달 맛집
1388475660,Route 7 (종로구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),북촌무궁화한식,서울 종로구 수표로 126,0507-1488-0945,국밥,종로 국밥
36561359,Route 8 (성동구 밀집),Tier 1 (High),1. 일식 (선술집),해양,서울 성동구 금호로 17 서울숲2차푸르지오,02-2297-0309,이자카야,성동구 이자카야 배달 맛집
1682898142,Route 8 (성동구 밀집),Tier 1 (High),1. 일식 (선술집),키라키라윤 금호점,서울 성동구 독서당로50길 1,070-7797-1212,이자카야,성동구 이자카야 배달 맛집
17924348,Route 8 (성동구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"생태한마리해물,생선요리",서울 성동구 뚝섬로 408-7,02-464-6640,동태탕,성동구 동태탕 배달 맛집
1394366105,Route 8 (성동구 밀집),Tier 1 (High),1. 일식 (선술집),키키,서울 성동구 뚝섬로7길 6 1층 키키,0507-1491-7181,이자카야,성동구 이자카야 배달 맛집
1673447918,Route 8 (성동구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),양평회관 왕십리본점,서울 성동구 마조로7길 16 본점,507-1328-7230,찌개,성동구 찌개 배달 맛집
13418728,Route 8 (성동구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"바람부리명태찜 금호점해물,생선요리",서울 성동구 무수막길 3 102호,0507-1497-8189,동태탕,성동구 동태탕 배달 맛집
1319994088,Route 8 (성동구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),푸른바다생선구이,서울 성동구 무학로2나길 28,02-2298-0244,동태탕,성동구 동태탕 배달 맛집
1916392754,Route 8 (성동구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"마린보이동태해물찜 코다리1번가해물,생선요리",서울 성동구 무학봉16길 24-2 1층,0507-959-7114,동태탕,종로구 동태탕 배달 맛집
1818902068,Route 8 (성동구 밀집),Tier 1 (High),3. 일식 (우동・소바),금금 성수점,서울 성동구 성수이로12길 11 1층 101호,0507-1418-4477,소바,뚝섬로 소바
1133279249,Route 8 (성동구 밀집),Tier 1 (High),3. 일식 (우동・소바),"소바마에 니고우동,소바",서울 성동구 연무장길 39-15 지1층,0507-1336-8454,소바,뚝섬로 소바
1098649673,Route 8 (성동구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),유태,서울 성동구 마조로9길 3 1층,0507-1322-3929,국밥,성동구 국밥 배달 맛집
2066290476,Route 8 (성동구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),참선주면옥 왕십리본점,"서울 성동구 무학로6길 50 101동 237-1호, 237-2호",0507-1489-9084,국밥,성동구 국밥 배달 맛집
1215915137,Route 8 (성동구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"백채김치찌개 서울숲점찌개,전골",서울 성동구 상원길 24 1층 백채김치찌개,02-6405-7555,김치찌개,성동구 김치찌개 배달 맛집
1365083904,Route 8 (성동구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),수북동 by 윤경양식당,서울 성동구 서울숲2길 40 1층,0507-1441-2408,돈카츠,성동구 돈카츠 배달 맛집
1029146941,Route 8 (성동구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시도쿠 더성수,서울 성동구 서울숲6길 13 1층 스시도쿠 더성수,0507-1478-0774,초밥,성동구 초밥 배달 맛집
1266088692,Route 8 (성동구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),은식당,서울 성동구 성수이로 30-4,,김치찌개,성동구 김치찌개 배달 맛집
1720610031,Route 8 (성동구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),천하제일 솥뚜껑,서울 성동구 성수이로7길 27 1층 105-1호,0507-1422-2092,김치찌개,성동구 김치찌개 배달 맛집
2005764240,Route 8 (성동구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카이카츠 성수점돈가스,서울 성동구 성수일로12길 26 1층 101호,,돈카츠,성동구 돈카츠 배달 맛집
2082064418,Route 8 (성동구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),송탄진대광부대찌개 성수점,서울 성동구 아차산로 97 201호,507-1495-5159,찌개,성동구 찌개 배달 맛집
1689588135,Route 8 (성동구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시카제,서울 성동구 연무장7가길 2 3층,0507-1401-0763,초밥,성동구 초밥 배달 맛집
1890935047,Route 9 (노원구 밀집),Tier 1 (High),1. 일식 (선술집),화연장이자카야,서울 노원구 공릉로 191-5 1층,0507-1369-9078,이자카야,노원구 이자카야 배달 맛집
32591500,Route 9 (노원구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),어장촌생선구이 본점,서울 노원구 노해로75길 14-17,02-938-3456,동태탕,노원구 동태탕 배달 맛집
12069466,Route 9 (노원구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),원명품생태 본점,서울 노원구 노해로75길 14-27 태성빌딩 1층,0507-1364-4208,동태탕,노원구 동태탕 배달 맛집
1404083917,Route 9 (노원구 밀집),Tier 1 (High),1. 일식 (선술집),육연식당 노원점,서울 노원구 노해로85길 17 1층 3호 육연식당,0507-1489-1108,이자카야,노원구 이자카야 배달 맛집
1992603877,Route 9 (노원구 밀집),Tier 1 (High),1. 일식 (선술집),키라키라윤 공릉점,"서울 노원구 동일로184길 69-9 3,4층",0507-1474-1776,이자카야,노원구 이자카야 배달 맛집
19867567,Route 9 (노원구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),생선까시,서울 노원구 동일로191가길 22 1층 생선까시,0507-1393-9294,동태탕,노원구 동태탕 배달 맛집
18064327,Route 9 (노원구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),명천동태찜 낙지볶음,"서울 노원구 동일로203가길 29 128호, 129호",02-948-0338,동태탕,노원구 동태탕 배달 맛집
38322052,Route 9 (노원구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),이어도생선구이,서울 노원구 동일로242가길 22 105호,02-938-3392,동태탕,노원구 동태탕 배달 맛집
35708523,Route 9 (노원구 밀집),Tier 1 (High),1. 일식 (선술집),선수의 생선집이자카야,서울 노원구 석계로 11 2층 선수의생선집,0507-1320-2746,이자카야,노원구 이자카야 배달 맛집
1754278340,Route 9 (노원구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),서울회관 상계점한식,서울 노원구 한글비석로49길 64 1층 서울회관 상계점,02-930-1118,국밥,노원구 국밥 배달 맛집
34585360,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시쟁이 공릉점,서울 노원구 공릉로 197 1층,0507-1306-5944,초밥,노원구 초밥 배달 맛집
1392860167,Route 9 (노원구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"이정림수제햄부대찌개 본점찌개,전골",서울 노원구 공릉로 207 세림빌딩 2층 202호,507-1339-3804,찌개,노원구 찌개 배달 맛집
1705106572,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),유키가츠&텐동 노원점,서울 노원구 공릉로46길 23 상가동 1층 유키가츠&텐동,0507-1413-4112,돈카츠,노원구 돈카츠 배달 맛집
1769424895,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),푸른스시 광운대본점,서울 노원구 광운로 33 1층 오른쪽호 푸른스시,02-943-8791,소바,노원구 소바 배달 맛집
173354395,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"수시로스시초밥,롤",서울 노원구 노원로 479 1층 수시로스시,02-932-0725,초밥,노원구 초밥 배달 맛집
1501415350,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시통 노원본점,서울 노원구 노해로 517-3 1층 스시통,0507-1466-0675,초밥,노원구 초밥 배달 맛집
2099964039,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),상무초밥 노원역점,"서울 노원구 노해로83길 21 1층 3, 4호",0507-1397-3388,라멘,노원구 라멘 배달 맛집
2073587805,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시이안앤 공릉역점,서울 노원구 동일로 1083 2층,0507-1395-2340,라멘,노원구 라멘 배달 맛집
1433810061,Route 9 (노원구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),명랑부대찌개&낙곱새 중계점,서울 노원구 동일로 1280 상가동 1층 102호,0507-1420-5282,찜닭,노원구 찜닭 배달 맛집
1760994733,Route 9 (노원구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),으뜸스시 노원직영점,서울 노원구 동일로 1417 2층 204호,0507-1358-6696,초밥,노원구 초밥 배달 맛집
1313273629,Route 10 (강북구 밀집),Tier 1 (High),3. 일식 (우동・소바),51구역,서울 강북구 노해로8길 1 1층 51구역,0507-1380-2203,소바,강북구 소바 배달 맛집
1127551806,Route 10 (강북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),보승회관 수유점,서울 강북구 노해로8길 22 115호,0507-1386-9913,국밥,강북구 국밥 배달 맛집
1271223113,Route 10 (강북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),박순이당진아구동태찜탕 미아역점,서울 강북구 도봉로 201,02-985-7878,동태탕,강북구 동태탕 배달 맛집
1499223178,Route 10 (강북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),미아회관,서울 강북구 도봉로10가길 15 1층,,김치찌개,강북구 김치찌개 배달 맛집
11889904,Route 10 (강북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),미삼참치,서울 강북구 도봉로10길 22 1층,0507-1382-0764,동태탕,강북구 동태탕 배달 맛집
1174905682,Route 10 (강북구 밀집),Tier 1 (High),3. 일식 (우동・소바),통통국수,서울 강북구 도봉로10길 70 1층,0507-1419-9221,소바,강북구 소바 배달 맛집
2086035646,Route 10 (강북구 밀집),Tier 1 (High),1. 일식 (선술집),시로야이자카야,서울 강북구 도봉로87길 32-4 1층,02-6221-2210,이자카야,강북구 이자카야 배달 맛집
1756703719,Route 10 (강북구 밀집),Tier 1 (High),3. 일식 (우동・소바),분코 수유점,서울 강북구 도봉로87길 34-4 2층 분코,0507-1345-6451,소바,강북구 소바 배달 맛집
13190039,Route 10 (강북구 밀집),Tier 1 (High),3. 일식 (우동・소바),토방,서울 강북구 삼각산로 63 1층,0507-1360-6802,소바,강북구 소바 배달 맛집
1410879046,Route 10 (강북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),배부장찌개 솔샘미아점,서울 강북구 삼양로27길 80 아파트상가 배부장찌개 솔샘미아점,02-989-8800,동태탕,강북구 동태탕 배달 맛집
2096704816,Route 10 (강북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"스시연초밥,롤",서울 강북구 노해로 21 1층,0507-1436-1692,초밥,강북구 초밥 배달 맛집
1274923903,Route 10 (강북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),고기반햄반김치찌개&김치찜 수유본점,서울 강북구 덕릉로 93-9 1층,0507-1397-1602,제육,강북구 제육 배달 맛집
1503419558,Route 10 (강북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),낌치집,서울 강북구 덕릉로30길 3 1층 낌치집,070-4110-2032,김치찌개,강북구 김치찌개 배달 맛집
1500809392,Route 10 (강북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),김승현스시 미아점,"서울 강북구 도봉로 174 1층 102, 103호",0507-1312-6168,초밥,강북구 초밥 배달 맛집
2075424014,Route 10 (강북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),우동키노야 미아역점,서울 강북구 도봉로 184 1층,02-980-8089,돈카츠,강북구 돈카츠 배달 맛집
1843148442,Route 10 (강북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),원조감자탕일미집 수유점,서울 강북구 도봉로 290 1층 110호,0507-1358-3141,백반,강북구 백반 배달 맛집
1245035796,Route 10 (강북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),썬데이스낵,서울 강북구 도봉로10길 54 남상빌딩 1층,0507-1380-0062,돈카츠,강북구 돈카츠 배달 맛집
32308201,Route 10 (강북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"의정부부대찌개찌개,전골",서울 강북구 도봉로6길 12 1층,507-1375-8068,찌개,강북구 찌개 배달 맛집
38281357,Route 10 (강북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"엄마손맛꼬리곰탕곰탕,설렁탕",서울 강북구 도봉로95길 57 1층 좌측,02-999-4527,백반,강북구 백반 배달 맛집
1108142394,Route 10 (강북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"신의주찹쌀순대 우이솔밭공원점순대,순댓국",서울 강북구 삼양로 573 1층 신의주찹쌀순대 우이솔밭공원점,02-997-8887,국밥,강북구 국밥 배달 맛집
1943190074,Route 11 (성북구 밀집),Tier 1 (High),3. 일식 (우동・소바),특별식당,서울 성북구 개운사길 22-6 2층,0507-1319-8371,소바,성북구 소바 배달 맛집
38276703,Route 11 (성북구 밀집),Tier 1 (High),1. 일식 (선술집),희야 이자카야,서울 성북구 고려대로26길 32 1F,0507-1380-5191,이자카야,성북구 이자카야 배달 맛집
1817803613,Route 11 (성북구 밀집),Tier 1 (High),1. 일식 (선술집),90엔포차,서울 성북구 고려대로26길 55 2층,0507-1326-5462,이자카야,성북구 이자카야 배달 맛집
1814269927,Route 11 (성북구 밀집),Tier 1 (High),1. 일식 (선술집),쿠마,서울 성북구 고려대로26길 9 1층 쿠마,02-922-3222,이자카야,성북구 이자카야 배달 맛집
1547550274,Route 11 (성북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"해물명가해물,생선요리",서울 성북구 동소문로15길 1 1층,0507-1383-6117,동태탕,종로구 동태탕 배달 맛집
1101478984,Route 11 (성북구 밀집),Tier 1 (High),1. 일식 (선술집),연꽃치 성신여대점,서울 성북구 동소문로20길 37-11 1층,0507-1385-2824,이자카야,성북구 이자카야 배달 맛집
1818519475,Route 11 (성북구 밀집),Tier 1 (High),1. 일식 (선술집),볼하이 성신여대점,서울 성북구 동소문로22길 33-6 1층,0507-1329-8861,이자카야,성북구 이자카야 배달 맛집
1286254170,Route 11 (성북구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),"미각아구동태해물찜 탕아귀찜,해물찜",서울 성북구 보국문로 54-1 1층,02-909-2959,동태탕,종로구 동태탕 배달 맛집
1790181428,Route 11 (성북구 밀집),Tier 1 (High),3. 일식 (우동・소바),소바의온도 성신여대점일식당,서울 성북구 보문로34길 15 2층,070-8287-2040,소바,성북구 소바 배달 맛집
1603072773,Route 11 (성북구 밀집),Tier 1 (High),3. 일식 (우동・소바),츠루츠루 마제소바,서울 성북구 삼선교로24길 41 1층,0507-1485-0186,라멘,종로구 라멘 배달 맛집
1249486886,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),백호카츠 고려대점돈가스,서울 성북구 고려대로27길 34 1층,0507-1315-1037,돈카츠,성북구 돈카츠 배달 맛집
1708207755,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"스시미소초밥,롤","서울 성북구 고려대로28길 25 1,2층",0507-1340-3539,초밥,성북구 초밥 배달 맛집
1494361076,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),주대국초밥집 길음점일식당,"서울 성북구 길음로 33 상가비동 지1층 8,9,10호",02-909-6652,라멘,성북구 라멘 배달 맛집
1012216492,Route 11 (성북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),화포식당 장위뉴타운점,서울 성북구 돌곶이로40길 46 꿈의숲아이파크 1층 2호,0507-1312-1284,김치찌개,성북구 김치찌개 배달 맛집
2042788052,Route 11 (성북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),"신의주찹쌀순대 장위점순대,순댓국",서울 성북구 돌곶이로41가길 2 1층 101호,0507-1451-2636,국밥,성북구 국밥 배달 맛집
1175689621,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),밀튼가츠멘,서울 성북구 동소문로 65-2 삼송빌딩1층,02-928-8851,돈카츠,성북구 돈카츠 배달 맛집
20800136,Route 11 (성북구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),그남자 김치찌개한식,서울 성북구 동소문로20다길 4 2층,0507-1333-1786,김치찌개,성북구 김치찌개 배달 맛집
130074875,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),도쿄커틀릿 성신여대점,서울 성북구 동소문로22길 57-1,0507-1360-4052,돈카츠,성북구 돈카츠 배달 맛집
37822466,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시현,서울 성북구 동소문로8길 16 1층 스시현,0507-1331-2265,초밥,성북구 초밥 배달 맛집
1064416403,Route 11 (성북구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),대단한돈까스 서울정릉점돈가스,서울 성북구 보국문로 13-1 2층,0507-1351-0886,돈카츠,성북구 돈카츠 배달 맛집
17972339,Route 12 (광진구 밀집),Tier 1 (High),3. 일식 (우동・소바),장가 메차쿠차돈가스,서울 광진구 구의강변로3길 11 지하1층 메차쿠차,02-453-9733,소바,광진구 소바 배달 맛집
1739971238,Route 12 (광진구 밀집),Tier 1 (High),1. 일식 (선술집),육회공작소 세종대본점,서울 광진구 군자로 50 1층 육회공작소 세종대점,0507-1363-9335,이자카야,광진구 이자카야 배달 맛집
1935626063,Route 12 (광진구 밀집),Tier 1 (High),1. 일식 (선술집),환심,서울 광진구 능동로13길 27 지하1층,0507-1423-1384,이자카야,광진구 이자카야 배달 맛집
1906117997,Route 12 (광진구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),보승회관 성수건대점,서울 광진구 동일로 170,0507-1316-3397,국밥,광진구 국밥 배달 맛집
1024511106,Route 12 (광진구 밀집),Tier 1 (High),1. 일식 (선술집),서울낙업 건대본점,서울 광진구 동일로22길 117-23 지하1층,0507-1385-0071,이자카야,광진구 이자카야 배달 맛집
1282755585,Route 12 (광진구 밀집),Tier 1 (High),1. 일식 (선술집),심야식당 후타리,서울 광진구 동일로22길 32,0507-1385-6825,이자카야,광진구 이자카야 배달 맛집
13067607,Route 12 (광진구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),최원석의돼지한판&서해쭈꾸미 건대1호점,서울 광진구 아차산로 199 성빌딩,507-1340-1272,찌개,광진구 찌개 배달 맛집
1920013537,Route 12 (광진구 밀집),Tier 1 (High),1. 일식 (선술집),코이,서울 광진구 아차산로 431 강변sk뷰 102동 B106호,0507-1449-1210,이자카야,광진구 이자카야 배달 맛집
1188820609,Route 12 (광진구 밀집),Tier 1 (High),3. 일식 (우동・소바),주민카츠,서울 광진구 아차산로 624 1층 101호,0507-1323-5317,소바,광진구 소바 배달 맛집
1718483751,Route 12 (광진구 밀집),Tier 1 (High),1. 일식 (선술집),코후쿠,서울 광진구 아차산로29길 24 2층 코후쿠이자카야,0507-1421-3842,이자카야,광진구 이자카야 배달 맛집
734317313,Route 12 (광진구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),와꼬 구의본점,서울 광진구 구의강변로 90 2층,0507-1492-0250,초밥,광진구 초밥 배달 맛집
2063153676,Route 12 (광진구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),감동국밥 본점국밥,서울 광진구 군자로 81 1층 내제나호,0507-1325-1480,국밥,광진구 국밥 배달 맛집
1654773424,Route 12 (광진구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),류가네국밥&전,서울 광진구 긴고랑로 45 1층 류가네 국밥 & 전,0507-1493-0326,국밥,광진구 국밥 배달 맛집
1589007709,Route 12 (광진구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),국밥 참 맛있는 집 서울중곡점국밥,서울 광진구 긴고랑로 72 1층,02-456-0687,국밥,광진구 국밥 배달 맛집
2074189698,Route 12 (광진구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시온기 화양,서울 광진구 능동로 185 1층,02-461-7788,초밥,광진구 초밥 배달 맛집
1093710249,Route 12 (광진구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),카츠 헤세드 어린이대공원점,서울 광진구 능동로 246 2층,0507-1420-5915,돈카츠,광진구 돈카츠 배달 맛집
1923789875,Route 12 (광진구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시오가,서울 광진구 능동로 69 1층 120호,0507-1380-7457,초밥,광진구 초밥 배달 맛집
1698466474,Route 12 (광진구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),육초연 건대점,서울 광진구 동일로20길 89 1층,0507-1390-2236,초밥,광진구 초밥 배달 맛집
2054013716,Route 12 (광진구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),일심스시,서울 광진구 동일로22길 80 2층,0507-1449-3129,초밥,광진구 초밥 배달 맛집
1579736550,Route 12 (광진구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),륜식당한식,서울 광진구 뚝섬로 651 1층,02-454-5324,김치찌개,광진구 김치찌개 배달 맛집
1770334939,Route 13 (동대문구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),거복이식당 회기 본점,서울 동대문구 경희대로3길 6,507-1373-1559,찌개,동대문구 찌개 배달 맛집
1513526501,Route 13 (동대문구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),미아회관 제기직영점,서울 동대문구 고산자로 488 1층,0507-1348-5497,김치찌개,동대문구 김치찌개 배달 맛집
2058610771,Route 13 (동대문구 밀집),Tier 1 (High),3. 일식 (우동・소바),몽밀 정릉천점일식당,서울 동대문구 고산자로56길 30-1 1층 몽밀 정릉천점,0507-1384-9497,소바,동대문구 소바 배달 맛집
1981220608,Route 13 (동대문구 밀집),Tier 1 (High),1. 일식 (선술집),보송보송타코야끼,서울 동대문구 답십리로 82 1층,070-8656-0679,이자카야,동대문구 이자카야 배달 맛집
1570886557,Route 13 (동대문구 밀집),Tier 1 (High),1. 일식 (선술집),청담이상 휘경점,서울 동대문구 망우로14길 10,02-2248-2716,이자카야,동대문구 이자카야 배달 맛집
2080353655,Route 13 (동대문구 밀집),Tier 1 (High),1. 일식 (선술집),안다미로이자카야,"서울 동대문구 왕산로 92 1층 101, 102호",0507-1434-1521,이자카야,동대문구 이자카야 배달 맛집
978480649,Route 13 (동대문구 밀집),Tier 1 (High),8. 한식 (해물 찌개・탕 전문점),정봉자당진아구동태찜탕,서울 동대문구 장한로 162 1층(봉자아구해물찜탕),0507-1312-6494,동태탕,성동구 동태탕 배달 맛집
1098897356,Route 13 (동대문구 밀집),Tier 1 (High),1. 일식 (선술집),시효 이자카야이자카야,서울 동대문구 장한로14길 8 1층,0507-1366-2074,이자카야,동대문구 이자카야 배달 맛집
1991938450,Route 13 (동대문구 밀집),Tier 1 (High),1. 일식 (선술집),주로,"서울 동대문구 한빛로 73 상가동1층105,106호",0507-1480-3477,이자카야,동대문구 이자카야 배달 맛집
2011018653,Route 13 (동대문구 밀집),Tier 1 (High),3. 일식 (우동・소바),나은이네,"서울 동대문구 회기로21가길 22 지하 1층, 1층, 2층",0507-1487-1629,소바,동대문구 소바 배달 맛집
1298295939,Route 13 (동대문구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),아침점심저녁 과기대점한식,서울 노원구 공릉로 225 나동 4호 아침점심저녁,0507-1329-2698,김치찌개,노원구 김치찌개 배달 맛집
1038414907,Route 13 (동대문구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),제주미향해장 본점,서울 동대문구 경동시장로10길 46 1층,02-6949-3353,국밥,동대문구 국밥 배달 맛집
2037707338,Route 13 (동대문구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),경희경양식,서울 동대문구 경희대로1가길 6 1층,0507-1351-9433,돈카츠,동대문구 돈카츠 배달 맛집
1253567473,Route 13 (동대문구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),경동관 나주곰탕나주전 경동시장점,서울 동대문구 고산자로 428 1층 경동관 나주곰탕나주전 경동시장점,0507-1488-7898,국밥,동대문구 국밥 배달 맛집
2005130475,Route 13 (동대문구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),시카고왕돈까스,서울 동대문구 답십리로 27 나동 1층 103호,0507-1395-0580,돈카츠,동대문구 돈카츠 배달 맛집
1093941969,Route 13 (동대문구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),진심왕돈까스 장안점,서울 동대문구 답십리로 298 1층,0507-1329-7361,돈카츠,동대문구 돈카츠 배달 맛집
1372343971,Route 13 (동대문구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),오늘동 청량리본점,서울 동대문구 답십리로 61-1 1층,0507-1333-4909,돈카츠,동대문구 돈카츠 배달 맛집
1101197134,Route 13 (동대문구 밀집),Tier 2 (Medium),7. 한식 (일반 찌개・탕 전문점),소문난의정부부대찌개 고대점,서울 동대문구 안암로22길 5 소문난의정부부대찌개 고대점,507-1391-3347,찌개,동대문구 찌개 배달 맛집
1640933664,Route 13 (동대문구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),스시반상,서울 동대문구 왕산로3길 16 1층,0507-1461-7224,초밥,동대문구 초밥 배달 맛집
1872201906,Route 13 (동대문구 밀집),Tier 2 (Medium),2. 일식 (정식・초밥),"김시우초밥 장안점초밥,롤",서울 동대문구 장한로2길 23 1층,0507-1310-7353,라멘,동대문구 라멘 배달 맛집
1704551824,Route 14 (영등포구 밀집),Tier 1 (High),1. 일식 (선술집),미츠바,서울 영등포구 경인로77길 14 영문빌딩 1층 107호,0507-1360-5201,이자카야,영등포구 이자카야 배달 맛집
